Subject Area,Catalogue Number,Instructor Name,Total Enrolled,Average Grade (GPA),Std Dev (GPA)
LAW    ,130     ,"RILEY, ANGELA R",89.0,3.451685393258427,0.36936397187493447
LAW    ,301     ,"RILEY, ANGELA R",88.0,3.5772727272727276,0.36640987752393833
COM HLT,CM470   ,"RILEY, KEVIN",48.0,3.6333333333333333,0.356682242650545
EE BIOL,297     ,"RILEY, SETH DUNMORE",10.0,4.0,0.0
EPIDEM ,220     ,"RIMOIN, ANNE W",176.0,3.8943181818181825,0.23152555059542002
EPIDEM ,420     ,"RIMOIN, ANNE W",41.0,4.0,0.0
EPIDEM ,221     ,"RIMOIN, ANNE W",64.0,3.975,0.10606601717798213
PSYCH  ,M116A   ,"RINGACH, DARIO L",221.0,2.797737556561086,1.0172469028904356
EDUC   ,263     ,"RIOS AGUILAR, CECILIA",22.0,4.0,0.0
EDUC   ,118     ,"RIOS AGUILAR, CECILIA",259.0,3.875675675675676,0.38342470558421593
EDUC   ,250C    ,"RIOS AGUILAR, CECILIA",31.0,3.980645161290323,0.07370103005674745
ART    ,11D     ,"RIOS, MARCO TULIO",52.0,4.0,0.0
ART    ,150     ,"RIOS, MARCO TULIO",13.0,4.0,0.0
PSYCH  ,124K    ,"RISSMAN, JESSE A",63.0,3.90952380952381,0.23483481916072288
PHYSCI ,M106    ,"RISSMAN, JESSE A",44.0,3.7681818181818185,0.36104188076928345
PSYCH  ,120A    ,"RISSMAN, JESSE A",1413.0,3.4643312101910824,0.7447776629018614
NEUROSC,M187    ,"RISSMAN, JESSE A",46.0,3.686956521739131,0.47849796494600366
PSYCH  ,M166    ,"RISSMAN, JESSE A",37.0,3.824324324324324,0.39892111623213783
NEURO  ,M220    ,"RISSMAN, JESSE A",15.0,3.5799999999999996,0.530659966456864
PSYCH  ,127A    ,"RITH-NAJARIAN, LESLIE ROSE",459.0,3.237472766884532,0.9347042550803591
PSYCH  ,126     ,"RITH-NAJARIAN, LESLIE ROSE",109.0,3.4541284403669725,0.6997420376702322
CESC   ,191AX   ,"RITTER, ZACHARY S",11.0,4.0,0.0
CESC   ,191BX   ,"RITTER, ZACHARY S",11.0,4.0,0.0
SOC WLF,252     ,"RITTERBUSCH, AMY ELIZABETH",79.0,4.0,0.0
PUB AFF,116     ,"RITTERBUSCH, AMY ELIZABETH",222.0,3.981531531531532,0.09805034741082837
PUB AFF,10      ,"RITTERBUSCH, AMY ELIZABETH",514.0,3.9826848249027234,0.19575204150698458
PUB AFF,112     ,"RITTERBUSCH, AMY ELIZABETH",95.0,4.0,0.0
EPIDEM ,200B    ,"RITZ, BEATE R",235.0,3.3889361702127654,0.5716390545542841
EPIDEM ,260     ,"RITZ, BEATE R",24.0,3.975,0.08291561975888495
CHEM   ,14C     ,"RIU, MARTIN-LOUIS YOOJIN",1242.0,3.4058776167471816,0.690834341996633
SOC SC ,404     ,"RIVAS, MARIELA JANET",24.0,3.9166666666666665,0.24267032964268398
SOC SC ,403     ,"RIVAS, MARIELA JANET",35.0,3.7228571428571424,0.482307379337353
SOC SC ,402     ,"RIVAS, MARIELA JANET",25.0,3.86,0.3555277766926235
PSYCH  ,100A    ,"RIVAS, MARIELA JANET",223.0,3.3753363228699547,0.9385475606799197
MIL SCI,11      ,"RIVERA, CAROL JHOANNA",13.0,3.6923076923076925,1.065877420042386
HIST   ,161     ,"RIVERA, ENRIQUE SALVADOR",79.0,3.553164556962025,0.9459889263994443
AF AMER,M154C   ,"RIVERA, ENRIQUE SALVADOR",32.0,3.534375,0.5924574747397487
LBR STD,101     ,"RIVERA-SALGADO, GASPAR",102.0,3.8058823529411763,0.5272614281456116
LBR STD,126     ,"RIVERA-SALGADO, GASPAR",103.0,3.6679611650485433,0.6355509179960588
ARCH&UD,401     ,"ROBERGE, HEATHER LYNN",20.0,3.7700000000000005,0.2685144316419511
ARCH&UD,403C    ,"ROBERGE, HEATHER LYNN",11.0,3.809090909090909,0.3117532399905864
ARCH&UD,143     ,"ROBERGE, HEATHER LYNN",24.0,3.529166666666667,0.36796644623600616
ARCH&UD,289     ,"ROBERGE, HEATHER LYNN",12.0,3.9250000000000003,0.12990381056766573
ARCH&UD,412     ,"ROBERGE, HEATHER LYNN",11.0,3.4818181818181824,0.36386356538526365
AF AMER,M115    ,"ROBERSON, KENDRICK BILAL",28.0,3.6999999999999997,0.6335839103296196
LBR STD,M115    ,"ROBERSON, KENDRICK BILAL",73.0,3.7876712328767117,0.6097260120089989
EC ENGR,230B    ,"ROBERTS, IAN",21.0,3.9000000000000004,0.14142135623730942
EC ENGR,132A    ,"ROBERTS, IAN",160.0,3.39375,0.6277626442374539
EC ENGR,239AS   ,"ROBERTS, IAN",52.0,3.859615384615385,0.20963302678051415
EDUC   ,92F     ,"ROBERTS, JOANN SIMONE",25.0,4.0,0.0
MATH   ,94      ,"ROBERTS, JOANN SIMONE",26.0,4.0,0.0
HIST   ,101     ,"ROBERTS, MICHAEL T",22.0,3.8499999999999996,0.24633679826980417
LAW    ,508     ,"ROBERTS, MICHAEL T",83.0,3.8722891566265063,0.22988381193736754
COM HLT,M217    ,"ROBERTS, MICHAEL T",14.0,3.8000000000000003,0.19999999999999998
CLUSTER,10B     ,"ROBERTS, SARAH T",162.0,3.905555555555555,0.2067532673992044
GENDER ,185     ,"ROBERTS, SARAH T",44.0,3.8659090909090907,0.6119800879923901
GENDER ,187     ,"ROBERTS, SARAH T",25.0,3.96,0.19595917942265426
POL SCI,151B    ,"ROBERTS, TYSON",270.0,3.207037037037037,0.830164262258959
POL SCI,151A    ,"ROBERTS, TYSON",69.0,3.272463768115942,0.9163386593079673
POL SCI,124A    ,"ROBERTS, TYSON",698.0,3.142120343839541,0.842497363715122
POL SCI,169     ,"ROBERTS, TYSON",288.0,3.353125,0.6810357397519198
POL SCI,20      ,"ROBERTS, TYSON",117.0,3.688888888888889,0.609017392391644
POL SCI,6       ,"ROBERTS, TYSON",644.0,3.1385093167701865,1.186142142236847
MATH   ,184     ,"ROBICHAUX, COLLEEN ELIZABETH",29.0,2.8241379310344823,1.0444121172363916
MATH   ,61      ,"ROBICHAUX, COLLEEN ELIZABETH",342.0,3.015789473684211,0.9395699166072158
MATH   ,180     ,"ROBICHAUX, COLLEEN ELIZABETH",54.0,2.985185185185185,0.8813725422879021
CLUSTER,70B     ,"ROBIN, AMANDA NICOLE",247.0,3.7647773279352226,0.5623244224512819
CLUSTER,70CW    ,"ROBIN, AMANDA NICOLE",21.0,3.9857142857142858,0.06388765649999395
HIST   ,176B    ,"ROBINSON, GEOFFREY",203.0,3.4940886699507385,0.7780641203582591
PUB PLC,204     ,"ROBINSON, LAURA ONDINE",67.0,3.683582089552239,0.2909567413737954
PSYCH  ,150     ,"ROBLES, THEODORE FRANCISCO",611.0,3.6484451718494277,0.7134962933177452
PSYCH  ,217     ,"ROBLES, THEODORE FRANCISCO",10.0,4.0,0.0
LBR STD,179B    ,"ROCCO, RAYMOND A",48.0,3.6062499999999993,0.4579875589649425
LBR STD,179A    ,"ROCCO, RAYMOND A",32.0,3.778125,0.27241326027746887
NURSING,461     ,"ROCES, BARBARA",70.0,4.0,0.0
NURSING,168     ,"ROCES, BARBARA",59.0,3.796610169491526,0.26359065702875856
NURSING,161     ,"ROCES, BARBARA",59.0,3.8796610169491528,0.2129531348275111
NURSING,269     ,"ROCES, BARBARA",67.0,3.9582089552238804,0.122351650936831
NURSING,162C    ,"ROCES, BARBARA",51.0,3.703921568627451,0.37045853109394644
MGMTFT ,402     ,"RODILITZ, SCOTT RYAN",568.0,3.4003521126760563,0.4813418918624618
MGMT   ,274B    ,"RODILITZ, SCOTT RYAN",20.0,3.8600000000000003,0.1907878402833891
ENGCOMP,3       ,"RODRIGUEZ DRISSI, SUSANNAH",21.0,3.857142857142857,0.2498979383505129
ENGCOMP,3D      ,"RODRIGUEZ DRISSI, SUSANNAH",495.0,3.8068686868686865,0.4622226636997256
ENGCOMP,100W    ,"RODRIGUEZ DRISSI, SUSANNAH",79.0,3.959493670886076,0.13266402538302685
THEATER,72      ,"RODRIGUEZ, GABRIEL TIMOTHY",17.0,3.9588235294117644,0.16470588235294123
SPAN   ,170     ,"RODRIGUEZ, JIMENA NELIDA",103.0,3.8368932038834958,0.2591960278005803
SPAN   ,135     ,"RODRIGUEZ, JIMENA NELIDA",165.0,3.8618181818181823,0.29407744337117137
SPAN   ,119     ,"RODRIGUEZ, JIMENA NELIDA",245.0,3.781224489795919,0.43814838905195275
CHEM   ,230A    ,"RODRIGUEZ, JOSE ALFONSO",19.0,3.426315789473684,0.5514021412087914
CHEM   ,269A    ,"RODRIGUEZ, JOSE ALFONSO",39.0,3.88974358974359,0.16763035003775537
CHEM   ,156     ,"RODRIGUEZ, JOSE ALFONSO",246.0,3.614634146341463,0.45961859883495026
CHEM   ,257     ,"RODRIGUEZ, JOSE ALFONSO",18.0,3.511111111111111,0.8943581738933662
FILM TV,131     ,"ROGERS, DANIEL CHRISTOPHER",11.0,3.8909090909090907,0.14431370787625034
FILM TV,37      ,"ROGERS, DANIEL CHRISTOPHER",24.0,3.9458333333333333,0.2597742075127723
EDUC   ,440C    ,"ROGERS, JOHN S",119.0,4.0,0.0
EDUC   ,448A    ,"ROGERS, JOHN S",44.0,4.0,0.0
EDUC   ,229     ,"ROGERS, JOHN S",12.0,4.0,0.0
POL SCI,164B    ,"ROGOWSKI, RONALD L",28.0,3.6357142857142857,0.47750414038166483
EDUC   ,224     ,"ROHANNA, KRISTEN",78.0,4.0,0.0
EDUC   ,411     ,"ROHANNA, KRISTEN",83.0,4.0,0.0
EDUC   ,224     ,"ROHANNA, KRISTEN LEE",27.0,4.0,0.0
ECON   ,103     ,"ROJAS, RANDALL R",501.0,3.0668662674650697,0.8070423318692659
ECON   ,187     ,"ROJAS, RANDALL R",60.0,4.0,0.0
ECON   ,106VL   ,"ROJAS, RANDALL R",92.0,2.965217391304348,0.7589229757859511
ECON   ,106V    ,"ROJAS, RANDALL R",92.0,2.965217391304348,0.7589229757859511
ECON   ,104L    ,"ROJAS, RANDALL R",1149.0,3.0236727589208003,0.8635628129462862
ECON   ,441C    ,"ROJAS, RANDALL R",40.0,4.0,0.0
ECON   ,103L    ,"ROJAS, RANDALL R",501.0,3.0668662674650697,0.8070423318692659
ECON   ,430     ,"ROJAS, RANDALL R",512.0,3.3001953125,0.7169951137232579
ECON   ,1       ,"ROJAS, RANDALL R",1978.0,2.9290192113245705,1.1262683665105806
ECON   ,412     ,"ROJAS, RANDALL R",166.0,3.7813253012048196,0.3588142153915839
ECON   ,144     ,"ROJAS, RANDALL R",303.0,3.4504950495049505,0.728933906067235
ECON   ,41      ,"ROJAS, RANDALL R",298.0,2.4429530201342287,1.3539529515859583
ECON   ,104     ,"ROJAS, RANDALL R",1150.0,3.0256521739130435,0.8591367056627328
PHYSICS,5A      ,"ROMBES III, NICHOLAS DEMETRIOS",477.0,3.3888888888888884,0.8363230785034869
PHYSICS,5C      ,"ROMBES III, NICHOLAS DEMETRIOS",354.0,3.742090395480226,0.5295847779406025
PHYSICS,1C      ,"ROMBES III, NICHOLAS DEMETRIOS",124.0,3.591129032258065,0.6155265378800068
PHYSICS,1B      ,"ROMBES III, NICHOLAS DEMETRIOS",150.0,3.464,0.8121806038888969
EDUC   ,261F    ,"ROMERO, ANA LILIA",30.0,3.886666666666667,0.17461067804945057
NEUROSC,C177    ,"ROMERO, RAFAEL",90.0,3.7155555555555555,0.4054931458829171
NEUROSC,191H    ,"ROMERO, RAFAEL",64.0,3.9671875,0.0936327391661164
NEUROSC,192CX   ,"ROMERO, RAFAEL",31.0,4.0,0.0
NEUROSC,20      ,"ROMERO, RAFAEL",133.0,3.572932330827068,0.8075888013789025
CCAS   ,189     ,"ROMERO, ROBERT C",15.0,4.0,0.0
CCAS   ,191     ,"ROMERO, ROBERT C",20.0,3.585,0.8889741278574984
CCAS   ,282     ,"ROMERO, ROBERT C",13.0,3.869230769230769,0.3122735866182222
CCAS   ,178     ,"ROMERO, ROBERT C",159.0,3.6591194968553458,0.6751858664649022
CCAS   ,89      ,"ROMERO, ROBERT C",18.0,3.9499999999999997,0.11180339887498941
CCAS   ,150     ,"ROMERO, ROBERT C",38.0,3.4157894736842107,0.9529804537094948
CCAS   ,143     ,"ROMERO, ROBERT C",143.0,3.630769230769231,0.7867104895055167
CCAS   ,101     ,"ROMERO, ROBERT C",211.0,3.7,0.7435026620872354
CCAS   ,188     ,"ROMERO, ROBERT C",20.0,3.6300000000000003,0.3702701716314724
CCAS   ,10A     ,"ROMERO, ROBERT C",505.0,3.783168316831683,0.5370379537319984
MATH   ,272B    ,"ROPER, MARCUS LEIGH",30.0,3.75,0.33241540277189324
MATH   ,266B    ,"ROPER, MARCUS LEIGH",44.0,3.7431818181818186,0.46971835239695753
MATH   ,136     ,"ROPER, MARCUS LEIGH",43.0,3.3627906976744186,0.7865211172120197
MATH   ,168     ,"ROPER, MARCUS LEIGH",20.0,3.4050000000000002,0.6538157232737677
MATH   ,33B     ,"ROPER, MARCUS LEIGH",208.0,2.621153846153846,1.186719223233912
MATH   ,170E    ,"ROPER, MARCUS LEIGH",182.0,2.912637362637363,1.0004969481309867
MATH   ,266A    ,"ROPER, MARCUS LEIGH",30.0,3.79,0.5405861016834721
COM SCI,144     ,"ROSARIO, RYAN ROBERT",282.0,3.3886524822695034,0.7406717478726156
MGMTMSA,405     ,"ROSARIO, RYAN ROBERT",132.0,3.399242424242424,0.5770216387047516
MGMTMSA,402     ,"ROSARIO, RYAN ROBERT",249.0,3.28995983935743,0.7084257665134824
COM SCI,143     ,"ROSARIO, RYAN ROBERT",556.0,3.5793165467625903,0.4282559164961699
COM SCI,134     ,"ROSARIO, RYAN ROBERT",102.0,3.6098039215686275,0.6582075785458639
THEATER,14A     ,"ROSE, RICHARD S",247.0,3.7522267206477733,0.43002812874593177
MECH&AE,162D    ,"ROSEN, JACOB",54.0,3.4870370370370374,0.4857397170320047
MECH&AE,C163B   ,"ROSEN, JACOB",37.0,3.7162162162162162,0.5459994621883866
MECH&AE,C263B   ,"ROSEN, JACOB",172.0,3.9709302325581404,0.1165055933079564
MECH&AE,162E    ,"ROSEN, JACOB",54.0,3.5240740740740737,0.8153470483958635
LAW    ,782     ,"ROSEN, PETER KURT",31.0,3.92258064516129,0.13127090289919865
HLT POL,243     ,"ROSENAU, KASHIA LINDA AXTHELM",28.0,4.0,0.0
ART HIS,143     ,"ROSENBLUM, BETH T",79.0,3.40253164556962,0.7341532078135066
ART HIS,144     ,"ROSENBLUM, BETH T",111.0,3.2999999999999994,0.7910535795796425
ART HIS,C142B   ,"ROSENBLUM, BETH T",120.0,3.395,0.7697239765006675
ART HIS,185     ,"ROSENBLUM, BETH T",30.0,3.5133333333333336,0.8040453276332677
EDUC   ,206A    ,"ROSENFELD, KIMBERLY NICOLE",38.0,3.9815789473684213,0.11205088871601986
EDUC   ,270     ,"ROSENFELD, KIMBERLY NICOLE",23.0,3.8869565217391306,0.2997163119932884
HLT POL,M287    ,"ROSENSTOCK, LINDA",54.0,3.896296296296296,0.39438792848467197
PHYSICS,1C      ,"ROSENZWEIG, JAMES",136.0,3.736764705882353,0.5872178701211497
PHYSICS,250     ,"ROSENZWEIG, JAMES",7.0,3.914285714285714,0.1355261854357876
PHYSICS,105B    ,"ROSENZWEIG, JAMES",61.0,3.527868852459016,0.6571501182243595
FILM TV,122M    ,"ROSMAN, MARK E",83.0,3.9060240963855426,0.3175013129999837
FILM TV,163     ,"ROSMAN, MARK E",16.0,3.94375,0.1170937124699699
FILM TV,298A    ,"ROSMAN, MARK E",111.0,3.9378378378378383,0.1936161587953764
FILM TV,423A    ,"ROSMAN, MARK E",17.0,3.923529411764706,0.18320484120467576
C&EE   ,108     ,"ROSNER, FABIAN",231.0,2.769264069264069,0.99255186195266
C&EE   ,91      ,"ROSNER, FABIAN",91.0,3.173626373626374,0.7826181987525703
POL SCI,M152    ,"ROSS, MICHAEL L",645.0,3.436589147286821,0.7160361345132872
POL SCI,195CE   ,"ROSS, MICHAEL L",22.0,3.9863636363636363,0.06248966856757959
POL SCI,240B    ,"ROSS, MICHAEL L",29.0,3.837931034482759,0.27719505531670885
POL SCI,140C    ,"ROSS, MICHAEL L",114.0,4.0,0.0
POL SCI,140A    ,"ROSS, MICHAEL L",114.0,4.0,0.0
INTL DV,M150    ,"ROSS, MICHAEL L",173.0,3.4884393063583814,0.7886363390169235
QNT SCI,411     ,"ROSS, RICHARD STEWART",58.0,3.7172413793103454,0.4051980916294726
QNT SCI,412     ,"ROSS, RICHARD STEWART",58.0,3.81551724137931,0.29815624470142993
QNT SCI,410     ,"ROSS, RICHARD STEWART",58.0,3.653448275862069,0.46394690437940667
SOCIOL ,20      ,"ROSSI, GIOVANNI",454.0,2.595594713656388,1.026210673670955
SOCIOL ,89      ,"ROSSI, GIOVANNI",41.0,3.804878048780487,0.4455477415563329
MGMTMFE,402     ,"ROSSI, PETER E",78.0,3.269230769230769,0.4933682486711566
MGMTMSA,400     ,"ROSSI, PETER E",409.0,3.3973105134474326,0.541723775832915
MGMTPHD,201A    ,"ROSSI, PETER E",26.0,3.446153846153846,0.4609611774331888
SOCIOL ,M176    ,"ROSSMAN, GABRIEL",392.0,3.076530612244898,1.0427887473078474
SOCIOL ,210B    ,"ROSSMAN, GABRIEL",10.0,3.7700000000000005,0.3950949253027682
COMM   ,M147    ,"ROSSMAN, GABRIEL",108.0,3.5231481481481475,0.7147398492641922
SOCIOL ,210A    ,"ROSSMAN, GABRIEL",24.0,3.733333333333333,0.3880148908940939
SOCIOL ,173     ,"ROSSMAN, GABRIEL",316.0,2.7389240506329116,1.26033855479895
SOCIOL ,212B    ,"ROSSMAN, GABRIEL",15.0,3.98,0.07483314773547878
SOCIOL ,111     ,"ROSSMAN, GABRIEL",31.0,2.574193548387097,1.127648922125712
ENGR   ,216     ,"ROSTAMIAN, FARHAD DAVID",93.0,3.521505376344086,0.3531271854599698
ENGR   ,210     ,"ROSTAMIAN, FARHAD DAVID",214.0,3.5425233644859815,0.33266860234595497
MGMT   ,163     ,"ROSTAMIAN, FARHAD DAVID",108.0,3.527777777777778,0.37486623128527424
ENGR   ,188     ,"ROSTAMIAN, FARHAD DAVID",19.0,3.836842105263158,0.19251938061233556
ENGR   ,200     ,"ROSTAMIAN, FARHAD DAVID",63.0,3.5380952380952375,0.3387317951195951
FILM TV,488A    ,"ROTBLATT, STEVEN",17.0,3.923529411764706,0.24139158269039046
COM HLT,211A    ,"ROTH, SARAH ELIZABETH",56.0,3.608928571428571,0.3382078744301064
CLUSTER,48A     ,"ROTHBERG, MICHAEL",259.0,3.877606177606178,0.3262641930528094
CLUSTER,48B     ,"ROTHBERG, MICHAEL",247.0,3.8311740890688255,0.35088067059420625
COM LIT,290     ,"ROTHBERG, MICHAEL",10.0,4.0,0.0
THEATER,148     ,"ROTHENBERG, LEON",10.0,4.0,0.0
MATH   ,131A    ,"ROUQUIER, RAPHAEL ALEXIS",20.0,2.6700000000000004,1.0714942836991712
MATH   ,216A    ,"ROUQUIER, RAPHAEL ALEXIS",13.0,4.0,0.0
MATH   ,110C    ,"ROUQUIER, RAPHAEL ALEXIS",15.0,3.0533333333333332,0.8365537772446086
MATH   ,229A    ,"ROUQUIER, RAPHAEL ALEXIS",47.0,3.872340425531915,0.6397147395052302
PHILOS ,31      ,"ROUSH, SHERRILYN",128.0,3.4320312500000005,0.9119804680054489
PHILOS ,173     ,"ROUSH, SHERRILYN",98.0,3.638775510204082,0.6780272484231968
DANCE  ,117A    ,"ROUSSEVE, DAVID JOHN",34.0,3.911764705882353,0.506873174694532
DANCE  ,67A     ,"ROUSSEVE, DAVID JOHN",36.0,3.952777777777778,0.16580797312137102
DANCE  ,15      ,"ROUSSEVE, DAVID JOHN",18.0,3.9833333333333334,0.06871842709362763
PHYSICS,1B      ,"ROVIGE, LUCAS PIERRE",72.0,3.190277777777778,0.7000316901997728
PHYSCI ,289B    ,"ROWAT, AMY CATHERINE",73.0,3.8876712328767127,0.36600217286556597
FOOD ST,181     ,"ROWAT, AMY CATHERINE",37.0,3.621621621621621,0.7853851302232229
PHYSCI ,289A    ,"ROWAT, AMY CATHERINE",78.0,3.923076923076923,0.3419113233825391
PUB AFF,136     ,"ROWE, BRADLEY THOMAS",30.0,3.6400000000000006,0.7391887445030533
NURSING,464     ,"ROWE, TAKIYAH JAMILA",272.0,3.8448529411764705,0.24639156215892252
NURSING,165     ,"ROWE, TAKIYAH JAMILA",154.0,3.746753246753246,0.32276581337196536
PUB AFF,110     ,"ROY, ANANYA",507.0,3.724852071005917,0.5679591894132061
ART    ,145A    ,"ROY, DAID",11.0,3.6181818181818186,0.462833529503922
ART    ,145     ,"ROY, DAID",14.0,3.9285714285714284,0.2575393768188564
ART    ,145     ,"ROY, DAVID ALEXANDER",31.0,3.8806451612903223,0.21009883210237132
ART    ,1B      ,"ROY, DAVID ALEXANDER",39.0,3.9153846153846152,0.2684604364094638
PHYSICS,105B    ,"ROY, RAHUL",12.0,3.0083333333333333,1.2932248665856823
PHYSICS,242A    ,"ROY, RAHUL",10.0,4.0,0.0
PHYSICS,170N    ,"ROY, RAHUL",21.0,3.6380952380952376,0.6469534394641295
PHYSICS,180N    ,"ROY, RAHUL",18.0,3.466666666666667,0.99498743710662
PHYSICS,241A    ,"ROY, RAHUL",20.0,3.785,0.870789871323731
EC ENGR,232E    ,"ROYCHOWDHURY, VWANI P",612.0,3.9173202614379092,0.18057825249943202
EC ENGR,131A    ,"ROYCHOWDHURY, VWANI P",236.0,3.475847457627119,0.5111980382962586
EC ENGR,219     ,"ROYCHOWDHURY, VWANI P",897.0,3.8690078037904123,0.3093460880126905
EDUC   ,498C    ,"ROYSTER, MARKEITH ARENTHEO",26.0,4.0,0.0
EDUC   ,498A    ,"ROYSTER, MARKEITH ARENTHEO",61.0,4.0,0.0
EDUC   ,498B    ,"ROYSTER, MARKEITH ARENTHEO",61.0,4.0,0.0
FILM TV,402A    ,"ROZEMA, PATRICIA",10.0,3.7,0.0
FILM TV,134     ,"ROZENBLATT, DAPHNE CLAIRE",10.0,3.8,0.3435112807463534
FILM TV,430     ,"ROZENBLATT, DAPHNE CLAIRE",22.0,3.895454545454545,0.21421584850814873
PBMED  ,M209    ,"RUAN, DAN",12.0,3.9,0.14142135623730942
BIOENGR,M209    ,"RUAN, DAN",60.0,3.9583333333333335,0.12421978729476053
ECON   ,171     ,"RUBENS, MICHAEL AUGUST",21.0,3.5238095238095237,0.5051211659495665
ECON   ,106PL   ,"RUBENS, MICHAEL AUGUST",187.0,3.6005347593582893,0.4783547255376427
ECON   ,171L    ,"RUBENS, MICHAEL AUGUST",21.0,3.5238095238095237,0.5051211659495665
ECON   ,272A    ,"RUBENS, MICHAEL AUGUST",11.0,3.972727272727273,0.0862439361864103
ECON   ,106P    ,"RUBENS, MICHAEL AUGUST",187.0,3.6005347593582893,0.4783547255376427
THEATER,14C     ,"RUBIN KEND, SHOSHANA",59.0,3.6610169491525424,0.6457204488149736
THEATER,72      ,"RUBIN KEND, SHOSHANA",37.0,3.8621621621621616,0.28126293493508536
EPS SCI,9       ,"RUBIN, ALAN E",64.0,2.9734375,0.8939452911636987
EC ENGR,232B    ,"RUBIN, IZHAK",68.0,3.717647058823529,0.383459935966392
EC ENGR,132B    ,"RUBIN, IZHAK",187.0,3.694652406417112,0.5657546775012381
EC ENGR,232D    ,"RUBIN, IZHAK",40.0,3.8950000000000005,0.22798026230355997
CHEM   ,30CL    ,"RUBIN, YVES F",34.0,3.9441176470588233,0.14790930541976655
CHEM   ,136     ,"RUBIN, YVES F",173.0,3.909248554913295,0.2402455669520423
CHEM   ,30B     ,"RUBIN, YVES F",198.0,3.701010101010101,0.39529938775385887
CHEM   ,14C     ,"RUBIN, YVES F",698.0,3.8339541547277936,0.2921251216917605
CHEM   ,248     ,"RUBIN, YVES F",25.0,3.9360000000000004,0.16218507946170635
CHEM   ,236     ,"RUBIN, YVES F",64.0,3.7640625000000005,0.32228053942760804
ENGCOMP,130E    ,"RUBINSON, GREGORY J",15.0,3.8600000000000003,0.14966629547095758
ENGCOMP,3       ,"RUBINSON, GREGORY J",41.0,3.3487804878048784,0.6743097468828592
ENGCOMP,130C    ,"RUBINSON, GREGORY J",49.0,3.861224489795918,0.2746547565920117
HNRS   ,11W     ,"RUBINSON, GREGORY J",43.0,3.809302325581396,0.37714592419132226
MECH&AE,M20     ,"RUETER, MARCUS OLAVI",110.0,3.8645454545454547,0.57217072525862
C&EE   ,103     ,"RUETER, MARCUS OLAVI",50.0,3.776,0.517130544446951
C&EE   ,235B    ,"RUETER, MARCUS OLAVI",31.0,3.8806451612903223,0.2401872318578876
MECH&AE,102     ,"RUETER, MARCUS OLAVI",192.0,3.6500000000000004,0.6175387977015425
C&EE   ,M20     ,"RUETER, MARCUS OLAVI",113.0,3.809734513274336,0.5256205101280209
GJ STDS,129C    ,"RUIZ, OTMARO",17.0,4.0,0.0
HIST   ,1B      ,"RUIZ, TEOFILO F",141.0,3.731914893617021,0.7144227594930933
HIST   ,129A    ,"RUIZ, TEOFILO F",353.0,3.6359773371104818,0.6346310918288318
HIST   ,2C      ,"RUIZ, TEOFILO F",998.0,3.8428857715430866,0.48639247965659266
HIST   ,189     ,"RUIZ, TEOFILO F",34.0,3.8823529411764706,0.6758308995927093
HIST   ,89      ,"RUIZ, TEOFILO F",25.0,4.0,0.0
C&EE   ,170     ,"RUNYAN, MATTHEW T",46.0,2.9456521739130435,0.8358038363934785
ART    ,279     ,"RUPERTO, MILJOHN F",10.0,4.0,0.0
ART    ,137     ,"RUPERTO, MILJOHN F",12.0,4.0,0.0
POL SCI,149     ,"RUSH, TYE ANTHONY",60.0,3.8800000000000003,0.45232731511594565
ITALIAN,125     ,"RUSHING, ROBERT ALLEN",15.0,3.76,0.31368774282716244
ITALIAN,50B     ,"RUSHING, ROBERT ALLEN",93.0,3.438709677419354,0.925857029078164
ITALIAN,120     ,"RUSHING, ROBERT ALLEN",17.0,3.7470588235294118,0.494817431642661
ITALIAN,121     ,"RUSHING, ROBERT ALLEN",33.0,3.7393939393939393,0.32186896820063565
ELTS   ,140     ,"RUSHING, ROBERT ALLEN",27.0,3.537037037037037,0.42786995960450597
GJ STDS,M25     ,"RUSKIN, JESSE DANIEL",114.0,3.9324561403508773,0.19757104608664136
ETHNMUS,M25     ,"RUSKIN, JESSE DANIEL",581.0,3.8762478485370058,0.45637994164472934
ETHNMUS,5       ,"RUSKIN, JESSE DANIEL",131.0,3.87175572519084,0.6174652456963021
CHEM   ,14BL    ,"RUSSELL, A A",413.0,3.4353510895883774,0.7166032907068174
CHEM   ,30AL    ,"RUSSELL, A A",63.0,3.773015873015873,0.42434126323580096
CHEM   ,20L     ,"RUSSELL, A A",390.0,3.4461538461538463,0.6757507330772479
ENGL   ,270     ,"RUSSELL, DAVID JAMES",10.0,3.97,0.08999999999999996
ENGL   ,164B    ,"RUSSELL, DAVID JAMES",32.0,3.55,0.4069705149024927
ENGL   ,M101B   ,"RUSSELL, DAVID JAMES",21.0,3.6523809523809527,0.34173095462874586
ENGL   ,179     ,"RUSSELL, DAVID JAMES",36.0,3.430555555555556,0.6875154319255696
ENGL   ,118A    ,"RUSSELL, DAVID JAMES",35.0,3.4628571428571426,0.3586368750745876
ENGL   ,182E    ,"RUSSELL, DAVID JAMES",16.0,3.4875,0.5048205126577169
HLT POL,225C    ,"RYAN, GERY",16.0,4.0,0.0
MATH   ,164     ,"RYU, ERNEST KANG",31.0,3.693548387096774,0.7246514106889792
MATH   ,269A    ,"RYU, ERNEST KANG",17.0,3.8705882352941177,0.31392150739120783
MGMTFT ,403     ,"SAAVEDRA LUX, DANIEL",116.0,3.529310344827587,0.4053557912244396
